node,implementationID,data,time,towerID
5,2,208136,"2011-11-07 18:21:39",2
6,2,95712.1,"2011-11-07 18:21:39",3
6,3,0.7032,"2011-11-07 18:21:39",3
6,4,0.7282,"2011-11-07 18:21:39",3
2,0,2.95036,"2011-11-07 19:21:39",2
2,6,13.0315,"2011-11-07 19:21:39",2
2,5,15.25,"2011-11-07 19:21:39",2
2,1,215712,"2011-11-07 19:21:39",2
3,6,15.0174,"2011-11-07 19:21:39",3
3,5,16.5,"2011-11-07 19:21:39",3
3,1,214955,"2011-11-07 19:21:39",3
3,0,-34.606,"2011-11-07 19:21:39",3
4,3,0.6882,"2011-11-07 19:21:39",1
4,4,0.7132,"2011-11-07 19:21:39",1
4,2,19197,"2011-11-07 19:21:39",1
5,3,0.6672,"2011-11-07 19:21:39",2
5,4,0.6852,"2011-11-07 19:21:39",2
5,2,104652,"2011-11-07 19:21:39",2
6,2,46469.7,"2011-11-07 19:21:39",3
6,4,0.7467,"2011-11-07 19:21:39",3
6,3,0.7047,"2011-11-07 19:21:39",3
3,0,3.07113,"2011-11-07 19:51:31",3
3,6,12.8657,"2011-11-07 19:51:31",3
3,5,0.84,"2011-11-07 19:51:31",3
3,1,41621.2,"2011-11-07 19:51:31",3
2,1,25409.1,"2011-11-07 20:21:35",2
2,0,5.12635,"2011-11-07 20:21:35",2
2,6,12.6765,"2011-11-07 20:21:35",2
2,5,-0.46,"2011-11-07 20:21:35",2
4,3,0.6897,"2011-11-07 20:21:35",1
4,4,0.6972,"2011-11-07 20:21:35",1
4,2,1621.21,"2011-11-07 20:21:35",1
5,4,0.6687,"2011-11-07 20:21:35",2
5,3,0.6632,"2011-11-07 20:21:35",2
5,2,8287.88,"2011-11-07 20:21:35",2
6,3,0.7122,"2011-11-07 20:21:39",3
6,4,0.7477,"2011-11-07 20:21:39",3
6,2,2378.79,"2011-11-07 20:21:39",3
3,0,4.12197,"2011-11-07 20:51:31",3
3,6,12.4745,"2011-11-07 20:51:31",3
3,5,-6.56,"2011-11-07 20:51:31",3
3,1,106.061,"2011-11-07 20:51:31",3
2,5,-5.76,"2011-11-07 21:21:35",2
2,1,409.091,"2011-11-07 21:21:35",2
2,0,5.89074,"2011-11-07 21:21:35",2
2,6,12.5225,"2011-11-07 21:21:35",2
4,3,0.6882,"2011-11-07 21:21:35",1
4,2,106.061,"2011-11-07 21:21:35",1
4,4,0.6997,"2011-11-07 21:21:35",1
5,3,0.6512,"2011-11-07 21:21:35",2
5,2,257.576,"2011-11-07 21:21:35",2
5,4,0.6797,"2011-11-07 21:21:35",2
6,3,0.7087,"2011-11-07 21:21:39",3
6,4,0.7432,"2011-11-07 21:21:39",3
6,2,257.576,"2011-11-07 21:21:39",3
3,1,106.061,"2011-11-07 21:51:31",3
3,0,4.21821,"2011-11-07 21:51:31",3
3,6,12.373,"2011-11-07 21:51:31",3
3,5,-8.95,"2011-11-07 21:51:31",3
2,5,-8.46,"2011-11-07 22:21:35",2
2,1,106.061,"2011-11-07 22:21:35",2
2,0,5.67728,"2011-11-07 22:21:35",2
2,6,12.4756,"2011-11-07 22:21:35",2
4,2,106.061,"2011-11-07 22:21:35",1
4,4,0.7107,"2011-11-07 22:21:35",1
4,3,0.6852,"2011-11-07 22:21:35",1
5,4,0.6867,"2011-11-07 22:21:35",2
5,2,409.091,"2011-11-07 22:21:35",2
5,3,0.6537,"2011-11-07 22:21:35",2
6,3,0.7132,"2011-11-07 22:21:39",3
6,4,0.7277,"2011-11-07 22:21:39",3
6,2,560.606,"2011-11-07 22:21:39",3
3,1,712.121,"2011-11-07 22:51:31",3
3,0,4.50127,"2011-11-07 22:51:31",3
3,6,12.2788,"2011-11-07 22:51:31",3
3,5,-10.54,"2011-11-07 22:51:31",3
2,6,12.4153,"2011-11-07 23:21:35",2
2,5,-9.88,"2011-11-07 23:21:35",2
2,1,560.606,"2011-11-07 23:21:35",2
2,0,5.48673,"2011-11-07 23:21:35",2
4,4,0.7037,"2011-11-07 23:21:35",1
4,2,106.061,"2011-11-07 23:21:35",1
4,3,0.6867,"2011-11-07 23:21:35",1
5,3,0.6642,"2011-11-07 23:21:35",2
5,4,0.6677,"2011-11-07 23:21:35",2
5,2,257.576,"2011-11-07 23:21:35",2
6,3,0.6977,"2011-11-07 23:21:39",3
6,2,257.576,"2011-11-07 23:21:39",3
6,4,0.7322,"2011-11-07 23:21:39",3
3,5,-11.96,"2011-11-07 23:51:31",3
3,1,409.091,"2011-11-07 23:51:31",3
3,0,4.24938,"2011-11-07 23:51:31",3
3,6,12.2064,"2011-11-07 23:51:31",3
2,6,12.4019,"2011-11-08 00:21:35",2
2,5,-11.34,"2011-11-08 00:21:35",2
2,1,1166.67,"2011-11-08 00:21:35",2
2,0,5.41815,"2011-11-08 00:21:35",2
4,3,0.6937,"2011-11-08 00:21:35",1
4,4,0.7187,"2011-11-08 00:21:35",1
4,2,106.061,"2011-11-08 00:21:35",1
5,2,257.576,"2011-11-08 00:21:35",2
5,3,0.6662,"2011-11-08 00:21:35",2
5,4,0.6727,"2011-11-08 00:21:35",2
6,3,0.7087,"2011-11-08 00:21:39",3
6,2,106.061,"2011-11-08 00:21:39",3
6,4,0.7332,"2011-11-08 00:21:39",3
3,5,-13.52,"2011-11-08 00:51:31",3
3,1,257.576,"2011-11-08 00:51:31",3
3,0,4.5021,"2011-11-08 00:51:31",3
3,6,12.1412,"2011-11-08 00:51:31",3
2,6,12.3551,"2011-11-08 01:21:35",2
2,5,-13.08,"2011-11-08 01:21:35",2
2,1,106.061,"2011-11-08 01:21:35",2
2,0,5.70676,"2011-11-08 01:21:35",2
4,2,106.061,"2011-11-08 01:21:35",1
4,3,0.6847,"2011-11-08 01:21:35",1
4,4,0.6977,"2011-11-08 01:21:35",1
5,2,560.606,"2011-11-08 01:21:35",2
5,3,0.6677,"2011-11-08 01:21:35",2
5,4,0.6832,"2011-11-08 01:21:35",2
6,3,0.7042,"2011-11-08 01:21:39",3
6,4,0.7417,"2011-11-08 01:21:39",3
6,2,106.061,"2011-11-08 01:21:39",3
3,6,12.0687,"2011-11-08 01:51:31",3
3,5,-15.34,"2011-11-08 01:51:31",3
3,1,106.061,"2011-11-08 01:51:31",3
3,0,4.79791,"2011-11-08 01:51:31",3
2,6,12.2881,"2011-11-08 02:21:35",2
2,5,-14.79,"2011-11-08 02:21:35",2
2,1,257.576,"2011-11-08 02:21:35",2
2,0,5.9355,"2011-11-08 02:21:35",2
4,2,106.061,"2011-11-08 02:21:35",1
4,3,0.6842,"2011-11-08 02:21:35",1
4,4,0.7122,"2011-11-08 02:21:35",1
5,2,560.606,"2011-11-08 02:21:35",2
5,3,0.6517,"2011-11-08 02:21:35",2
5,4,0.6742,"2011-11-08 02:21:35",2
6,2,1166.67,"2011-11-08 02:21:39",3
6,3,0.7027,"2011-11-08 02:21:39",3
6,4,0.7172,"2011-11-08 02:21:39",3
3,6,12.0035,"2011-11-08 02:51:31",3
3,5,-16.24,"2011-11-08 02:51:31",3
3,1,560.606,"2011-11-08 02:51:31",3
3,0,4.63655,"2011-11-08 02:51:31",3
2,0,5.91139,"2011-11-08 03:21:35",2
2,6,12.2278,"2011-11-08 03:21:35",2
2,5,-15.98,"2011-11-08 03:21:35",2
2,1,560.606,"2011-11-08 03:21:35",2
4,2,106.061,"2011-11-08 03:21:35",1
4,3,0.6962,"2011-11-08 03:21:35",1
4,4,0.7002,"2011-11-08 03:21:35",1
5,4,0.6772,"2011-11-08 03:21:35",2
5,2,712.121,"2011-11-08 03:21:35",2
5,3,0.6472,"2011-11-08 03:21:35",2
6,2,106.061,"2011-11-08 03:21:39",3
6,3,0.7042,"2011-11-08 03:21:39",3
6,4,0.7107,"2011-11-08 03:21:39",3
3,6,11.9601,"2011-11-08 03:51:31",3
3,5,-17.55,"2011-11-08 03:51:31",3
3,1,560.606,"2011-11-08 03:51:31",3
3,0,4.87921,"2011-11-08 03:51:31",3
2,0,6.10764,"2011-11-08 04:21:35",2
2,6,12.1675,"2011-11-08 04:21:35",2
2,5,-17.48,"2011-11-08 04:21:35",2
2,1,409.091,"2011-11-08 04:21:35",2
4,3,0.6747,"2011-11-08 04:21:35",1
4,4,0.6972,"2011-11-08 04:21:35",1
4,2,106.061,"2011-11-08 04:21:35",1
5,3,0.6667,"2011-11-08 04:21:35",2
5,4,0.6742,"2011-11-08 04:21:35",2
5,2,409.091,"2011-11-08 04:21:35",2
6,2,560.606,"2011-11-08 04:21:39",3
6,3,0.7142,"2011-11-08 04:21:39",3
6,4,0.7427,"2011-11-08 04:21:39",3
3,6,11.9093,"2011-11-08 04:51:31",3
3,5,-18.62,"2011-11-08 04:51:31",3
3,1,409.091,"2011-11-08 04:51:31",3
3,0,4.94346,"2011-11-08 04:51:31",3
2,1,863.636,"2011-11-08 05:21:35",2
2,0,6.3382,"2011-11-08 05:21:35",2
2,6,12.134,"2011-11-08 05:21:35",2
2,5,-18.52,"2011-11-08 05:21:35",2
4,3,0.6832,"2011-11-08 05:21:35",1
4,4,0.7087,"2011-11-08 05:21:35",1
4,2,106.061,"2011-11-08 05:21:35",1
5,3,0.6587,"2011-11-08 05:21:35",2
5,4,0.6817,"2011-11-08 05:21:35",2
5,2,106.061,"2011-11-08 05:21:35",2
6,4,0.7057,"2011-11-08 05:21:39",3
6,2,257.576,"2011-11-08 05:21:39",3
6,3,0.7077,"2011-11-08 05:21:39",3
3,0,4.74076,"2011-11-08 05:51:31",3
3,6,11.8659,"2011-11-08 05:51:31",3
3,5,-19.08,"2011-11-08 05:51:31",3
3,1,712.121,"2011-11-08 05:51:31",3
2,5,-19.24,"2011-11-08 06:21:35",2
2,1,106.061,"2011-11-08 06:21:35",2
2,0,6.37654,"2011-11-08 06:21:35",2
2,6,12.1006,"2011-11-08 06:21:35",2
4,3,0.6967,"2011-11-08 06:21:35",1
4,2,106.061,"2011-11-08 06:21:35",1
4,4,0.6982,"2011-11-08 06:21:35",1
5,3,0.6492,"2011-11-08 06:21:35",2
5,2,106.061,"2011-11-08 06:21:35",2
5,4,0.6717,"2011-11-08 06:21:35",2
6,3,0.7057,"2011-11-08 06:21:39",3
6,4,0.7147,"2011-11-08 06:21:39",3
6,2,1166.67,"2011-11-08 06:21:39",3
3,0,5.11815,"2011-11-08 06:51:31",3
3,6,11.8731,"2011-11-08 06:51:31",3
3,5,-19.68,"2011-11-08 06:51:31",3
3,1,257.576,"2011-11-08 06:51:31",3
2,5,-19.52,"2011-11-08 07:21:35",2
2,1,560.606,"2011-11-08 07:21:35",2
2,0,6.39617,"2011-11-08 07:21:35",2
2,6,12.0537,"2011-11-08 07:21:35",2
4,2,106.061,"2011-11-08 07:21:35",1
4,3,0.6807,"2011-11-08 07:21:35",1
4,4,0.7027,"2011-11-08 07:21:35",1
5,2,257.576,"2011-11-08 07:21:35",2
5,4,0.6852,"2011-11-08 07:21:35",2
5,3,0.6452,"2011-11-08 07:21:35",2
6,3,0.7247,"2011-11-08 07:21:39",3
6,4,0.7487,"2011-11-08 07:21:39",3
6,2,560.606,"2011-11-08 07:21:39",3
3,1,863.636,"2011-11-08 07:51:31",3
3,0,4.8182,"2011-11-08 07:51:31",3
3,6,11.8659,"2011-11-08 07:51:31",3
3,5,-19.38,"2011-11-08 07:51:31",3
2,5,-19.74,"2011-11-08 08:21:35",2
2,1,863.636,"2011-11-08 08:21:35",2
2,0,6.43336,"2011-11-08 08:21:35",2
2,6,12.0403,"2011-11-08 08:21:35",2
4,4,0.7107,"2011-11-08 08:21:35",1
4,2,106.061,"2011-11-08 08:21:35",1
4,3,0.7052,"2011-11-08 08:21:35",1
5,3,0.6597,"2011-11-08 08:21:35",2
5,4,0.6687,"2011-11-08 08:21:35",2
5,2,560.606,"2011-11-08 08:21:35",2
6,3,0.7162,"2011-11-08 08:21:39",3
6,2,106.061,"2011-11-08 08:21:39",3
6,4,0.7512,"2011-11-08 08:21:39",3
3,5,-19.35,"2011-11-08 08:51:31",3
3,1,1015.15,"2011-11-08 08:51:31",3
3,0,4.89673,"2011-11-08 08:51:31",3
3,6,11.8659,"2011-11-08 08:51:31",3
2,6,12.0336,"2011-11-08 09:21:35",2
2,5,-19.72,"2011-11-08 09:21:35",2
2,1,712.121,"2011-11-08 09:21:35",2
2,0,6.78944,"2011-11-08 09:21:35",2
4,3,0.7067,"2011-11-08 09:21:35",1
4,4,0.7092,"2011-11-08 09:21:35",1
4,2,106.061,"2011-11-08 09:21:35",1
5,2,409.091,"2011-11-08 09:21:35",2
5,3,0.6482,"2011-11-08 09:21:35",2
5,4,0.6902,"2011-11-08 09:21:35",2
6,2,1015.15,"2011-11-08 09:21:39",3
6,3,0.7027,"2011-11-08 09:21:39",3
6,4,0.7352,"2011-11-08 09:21:39",3
3,5,-18.56,"2011-11-08 09:51:31",3
3,1,89500,"2011-11-08 09:51:31",3
3,0,5.0172,"2011-11-08 09:51:31",3
3,6,11.8514,"2011-11-08 09:51:31",3
2,6,12.0403,"2011-11-08 10:21:35",2
2,5,-18.58,"2011-11-08 10:21:35",2
2,1,91166.7,"2011-11-08 10:21:35",2
2,0,6.26516,"2011-11-08 10:21:35",2
4,3,0.6932,"2011-11-08 10:21:35",1
4,4,0.7122,"2011-11-08 10:21:35",1
4,2,4803.03,"2011-11-08 10:21:35",1
5,2,29348.5,"2011-11-08 10:21:35",2
5,3,0.6762,"2011-11-08 10:21:35",2
5,4,0.6737,"2011-11-08 10:21:35",2
6,3,0.7212,"2011-11-08 10:21:39",3
6,4,0.7552,"2011-11-08 10:21:39",3
6,2,24045.5,"2011-11-08 10:21:39",3
3,5,-0.71,"2011-11-08 10:51:31",3
3,1,230864,"2011-11-08 10:51:31",3
3,0,2.99663,"2011-11-08 10:51:31",3
3,6,14.3726,"2011-11-08 10:51:31",3
2,6,13.9625,"2011-11-08 11:21:35",2
2,5,-4.55,"2011-11-08 11:21:35",2
2,1,232379,"2011-11-08 11:21:35",2
2,0,4.58565,"2011-11-08 11:21:35",2
4,2,31318.2,"2011-11-08 11:21:35",1
4,3,0.6882,"2011-11-08 11:21:35",1
4,4,0.7082,"2011-11-08 11:21:35",1
5,2,169197,"2011-11-08 11:21:35",2
5,3,0.6692,"2011-11-08 11:21:35",2
5,4,0.6832,"2011-11-08 11:21:35",2
6,2,108136,"2011-11-08 11:21:39",3
6,4,0.7402,"2011-11-08 11:21:39",3
6,3,0.7117,"2011-11-08 11:21:39",3
2,0,4.6613,"2011-11-08 11:51:54",2
2,6,13.9759,"2011-11-08 11:51:54",2
2,5,2.1,"2011-11-08 11:51:54",2
2,1,220258,"2011-11-08 11:51:54",2
3,6,14.206,"2011-11-08 11:51:54",3
3,5,13.37,"2011-11-08 11:51:54",3
3,1,224652,"2011-11-08 11:51:54",3
3,0,1.72534,"2011-11-08 11:51:54",3
4,2,71318.2,"2011-11-08 11:51:54",1
4,3,0.6987,"2011-11-08 11:51:54",1
4,4,0.7127,"2011-11-08 11:51:54",1
5,3,0.6637,"2011-11-08 11:51:54",2
5,2,202530,"2011-11-08 11:51:54",2
5,4,0.6847,"2011-11-08 11:51:54",2
6,2,206924,"2011-11-08 11:51:54",3
6,3,0.7067,"2011-11-08 11:51:54",3
6,4,0.7477,"2011-11-08 11:51:54",3
2,0,4.32104,"2011-11-08 12:51:54",2
2,6,13.7482,"2011-11-08 12:51:54",2
2,5,9.06,"2011-11-08 12:51:54",2
2,1,217682,"2011-11-08 12:51:54",2
3,6,14.7204,"2011-11-08 12:51:54",3
3,5,21.04,"2011-11-08 12:51:54",3
3,1,223439,"2011-11-08 12:51:54",3
3,0,1.19748,"2011-11-08 12:51:54",3
4,3,0.6922,"2011-11-08 12:51:54",1
4,4,0.7092,"2011-11-08 12:51:54",1
4,2,71924.2,"2011-11-08 12:51:54",1
5,3,0.6562,"2011-11-08 12:51:54",2
5,4,0.6852,"2011-11-08 12:51:54",2
5,2,213591,"2011-11-08 12:51:54",2
6,2,215712,"2011-11-08 12:51:54",3
6,3,0.7067,"2011-11-08 12:51:54",3
6,4,0.7182,"2011-11-08 12:51:54",3
2,1,224803,"2011-11-08 13:51:55",2
2,0,2.65417,"2011-11-08 13:51:55",2
2,6,14.4782,"2011-11-08 13:51:55",2
2,5,22.82,"2011-11-08 13:51:55",2
3,6,14.0756,"2011-11-08 13:51:55",3
3,5,16.36,"2011-11-08 13:51:55",3
3,1,226470,"2011-11-08 13:51:55",3
3,0,2.31282,"2011-11-08 13:51:55",3
4,4,0.6987,"2011-11-08 13:51:55",1
4,3,0.6882,"2011-11-08 13:51:55",1
4,2,107227,"2011-11-08 13:51:55",1
5,3,0.6627,"2011-11-08 13:51:55",2
5,4,0.6827,"2011-11-08 13:51:55",2
5,2,212833,"2011-11-08 13:51:55",2
6,4,0.7382,"2011-11-08 13:51:55",3
6,2,214500,"2011-11-08 13:51:55",3
6,3,0.7072,"2011-11-08 13:51:55",3
2,5,31.33,"2011-11-08 14:51:54",2
2,1,218591,"2011-11-08 14:51:54",2
2,0,1.40732,"2011-11-08 14:51:54",2
2,6,14.371,"2011-11-08 14:51:54",2
3,0,1.85494,"2011-11-08 14:51:54",3
3,6,14.1118,"2011-11-08 14:51:54",3
3,5,20.04,"2011-11-08 14:51:54",3
3,1,220106,"2011-11-08 14:51:54",3
4,3,0.6972,"2011-11-08 14:51:54",1
4,2,125409,"2011-11-08 14:51:54",1
4,4,0.7097,"2011-11-08 14:51:54",1
5,3,0.6612,"2011-11-08 14:51:54",2
5,4,0.6712,"2011-11-08 14:51:54",2
5,2,205864,"2011-11-08 14:51:54",2
6,3,0.7137,"2011-11-08 14:51:54",3
6,4,0.7647,"2011-11-08 14:51:54",3
6,2,217227,"2011-11-08 14:51:54",3
2,5,35.64,"2011-11-08 15:51:54",2
2,1,215561,"2011-11-08 15:51:54",2
2,0,0.859075,"2011-11-08 15:51:54",2
2,6,14.8399,"2011-11-08 15:51:54",2
3,0,-0.0332178,"2011-11-08 15:51:54",3
3,6,14.4958,"2011-11-08 15:51:54",3
3,5,32.92,"2011-11-08 15:51:54",3
3,1,217530,"2011-11-08 15:51:54",3
4,2,61772.7,"2011-11-08 15:51:54",1
4,3,0.6877,"2011-11-08 15:51:54",1
4,4,0.7057,"2011-11-08 15:51:54",1
5,3,0.6622,"2011-11-08 15:51:54",2
5,2,209500,"2011-11-08 15:51:54",2
5,4,0.6867,"2011-11-08 15:51:54",2
6,4,0.7652,"2011-11-08 15:51:54",3
6,3,0.7047,"2011-11-08 15:51:54",3
6,2,211924,"2011-11-08 15:51:54",3
2,5,34.56,"2011-11-08 16:51:54",2
2,1,215712,"2011-11-08 16:51:54",2
2,0,1.04929,"2011-11-08 16:51:54",2
2,6,14.5786,"2011-11-08 16:51:54",2
3,1,216621,"2011-11-08 16:51:54",3
3,0,-38.2613,"2011-11-08 16:51:54",3
3,6,14.7856,"2011-11-08 16:51:54",3
3,5,33.92,"2011-11-08 16:51:54",3
4,2,56924.2,"2011-11-08 16:51:54",1
4,3,0.6997,"2011-11-08 16:51:54",1
4,4,0.7182,"2011-11-08 16:51:54",1
5,3,0.6607,"2011-11-08 16:51:54",2
5,4,0.6837,"2011-11-08 16:51:54",2
5,2,207985,"2011-11-08 16:51:54",2
2,6,13.6812,"2011-11-08 17:52:00",2
2,5,25.2,"2011-11-08 17:52:00",2
2,1,221015,"2011-11-08 17:52:00",2
2,0,1.69512,"2011-11-08 17:52:00",2
3,5,23.08,"2011-11-08 17:52:00",3
3,1,219652,"2011-11-08 17:52:00",3
3,0,0.53363,"2011-11-08 17:52:00",3
3,6,14.3654,"2011-11-08 17:52:00",3
4,3,0.7062,"2011-11-08 17:52:00",1
4,4,0.7077,"2011-11-08 17:52:00",1
4,2,38439.4,"2011-11-08 17:52:00",1
5,2,208591,"2011-11-08 17:52:00",2
5,3,0.6477,"2011-11-08 17:52:00",2
5,4,0.6772,"2011-11-08 17:52:00",2
6,3,0.7132,"2011-11-08 17:52:00",3
6,2,198591,"2011-11-08 17:52:00",3
6,4,0.7502,"2011-11-08 17:52:00",3
6,2,169348,"2011-11-08 17:52:00",3
6,3,0.7252,"2011-11-08 17:52:00",3
6,4,0.7727,"2011-11-08 17:52:00",3
2,6,13.2391,"2011-11-08 18:52:01",2
2,5,21.24,"2011-11-08 18:52:01",2
2,1,208742,"2011-11-08 18:52:01",2
2,0,2.32707,"2011-11-08 18:52:01",2
3,5,20.34,"2011-11-08 18:52:01",3
3,1,214045,"2011-11-08 18:52:01",3
3,0,0.94256,"2011-11-08 18:52:01",3
3,6,14.3726,"2011-11-08 18:52:01",3
4,3,0.6847,"2011-11-08 18:52:01",1
4,4,0.7067,"2011-11-08 18:52:01",1
4,2,30409.1,"2011-11-08 18:52:01",1
5,2,120712,"2011-11-08 18:52:01",2
5,3,0.6757,"2011-11-08 18:52:01",2
5,4,0.6867,"2011-11-08 18:52:01",2
6,3,0.7322,"2011-11-08 18:52:01",3
6,4,0.7602,"2011-11-08 18:52:01",3
6,2,105864,"2011-11-08 18:52:01",3
2,6,12.8641,"2011-11-08 19:52:01",2
2,5,5.89,"2011-11-08 19:52:01",2
2,1,102227,"2011-11-08 19:52:01",2
2,0,4.43839,"2011-11-08 19:52:01",2
3,5,6.84,"2011-11-08 19:52:01",3
3,1,139803,"2011-11-08 19:52:01",3
3,0,2.6058,"2011-11-08 19:52:01",3
3,6,13.3004,"2011-11-08 19:52:01",3
4,2,9651.52,"2011-11-08 19:52:01",1
4,3,0.6952,"2011-11-08 19:52:01",1
4,4,0.7127,"2011-11-08 19:52:01",1
5,2,39045.5,"2011-11-08 19:52:01",2
5,3,0.6547,"2011-11-08 19:52:01",2
5,4,0.6932,"2011-11-08 19:52:01",2
6,2,22378.8,"2011-11-08 19:52:01",3
6,3,0.7087,"2011-11-08 19:52:01",3
6,4,0.7342,"2011-11-08 19:52:01",3
2,0,5.17469,"2011-11-08 20:52:01",2
2,6,12.5493,"2011-11-08 20:52:01",2
2,5,-1.48,"2011-11-08 20:52:01",2
2,1,1015.15,"2011-11-08 20:52:01",2
3,6,12.5976,"2011-11-08 20:52:01",3
3,5,-1.43,"2011-11-08 20:52:01",3
3,1,409.091,"2011-11-08 20:52:01",3
3,0,3.48438,"2011-11-08 20:52:01",3
4,2,106.061,"2011-11-08 20:52:01",1
4,3,0.6922,"2011-11-08 20:52:01",1
4,4,0.7022,"2011-11-08 20:52:01",1
5,4,0.6832,"2011-11-08 20:52:01",2
5,2,560.606,"2011-11-08 20:52:01",2
5,3,0.6507,"2011-11-08 20:52:01",2
6,2,106.061,"2011-11-08 20:52:01",3
6,3,0.7082,"2011-11-08 20:52:01",3
6,4,0.7397,"2011-11-08 20:52:01",3
2,0,5.26436,"2011-11-08 21:52:01",2
2,6,12.3819,"2011-11-08 21:52:01",2
2,5,-6.1,"2011-11-08 21:52:01",2
2,1,1015.15,"2011-11-08 21:52:01",2
3,6,12.4455,"2011-11-08 21:52:01",3
3,5,-5.7,"2011-11-08 21:52:01",3
3,1,106.061,"2011-11-08 21:52:01",3
3,0,3.04276,"2011-11-08 21:52:01",3
4,4,0.6977,"2011-11-08 21:52:01",1
4,2,106.061,"2011-11-08 21:52:01",1
4,3,0.6922,"2011-11-08 21:52:01",1
5,3,0.6392,"2011-11-08 21:52:01",2
5,4,0.6802,"2011-11-08 21:52:01",2
5,2,1166.67,"2011-11-08 21:52:01",2
6,2,1621.21,"2011-11-08 21:52:01",3
6,3,0.7067,"2011-11-08 21:52:01",3
6,4,0.7417,"2011-11-08 21:52:01",3
2,1,257.576,"2011-11-08 22:52:01",2
2,0,5.21074,"2011-11-08 22:52:01",2
2,6,12.2881,"2011-11-08 22:52:01",2
2,5,-8.2,"2011-11-08 22:52:01",2
3,6,12.3513,"2011-11-08 22:52:01",3
3,5,-8.62,"2011-11-08 22:52:01",3
3,1,106.061,"2011-11-08 22:52:01",3
3,0,3.6824,"2011-11-08 22:52:01",3
4,3,0.6807,"2011-11-08 22:52:01",1
4,4,0.7162,"2011-11-08 22:52:01",1
4,2,106.061,"2011-11-08 22:52:01",1
5,4,0.6692,"2011-11-08 22:52:01",2
5,3,0.6597,"2011-11-08 22:52:01",2
5,2,106.061,"2011-11-08 22:52:01",2
6,4,0.7427,"2011-11-08 22:52:01",3
6,2,257.576,"2011-11-08 22:52:01",3
6,3,0.7077,"2011-11-08 22:52:01",3
2,5,-8.91,"2011-11-08 23:52:01",2
2,1,712.121,"2011-11-08 23:52:01",2
2,0,5.32727,"2011-11-08 23:52:01",2
2,6,12.2345,"2011-11-08 23:52:01",2
3,0,3.53573,"2011-11-08 23:52:01",3
3,6,12.3006,"2011-11-08 23:52:01",3
3,5,-9.12,"2011-11-08 23:52:01",3
3,1,106.061,"2011-11-08 23:52:01",3
4,3,0.6917,"2011-11-08 23:52:01",1
4,4,0.7132,"2011-11-08 23:52:01",1
4,2,106.061,"2011-11-08 23:52:01",1
5,3,0.6737,"2011-11-08 23:52:01",2
5,4,0.6832,"2011-11-08 23:52:01",2
5,2,863.636,"2011-11-08 23:52:01",2
6,3,0.7222,"2011-11-08 23:52:01",3
6,4,0.7342,"2011-11-08 23:52:01",3
6,2,257.576,"2011-11-08 23:52:01",3
2,5,-9.94,"2011-11-09 00:52:01",2
2,1,409.091,"2011-11-09 00:52:01",2
2,0,5.18663,"2011-11-09 00:52:01",2
2,6,12.1809,"2011-11-09 00:52:01",2
3,0,3.11664,"2011-11-09 00:52:01",3
3,6,12.2354,"2011-11-09 00:52:01",3
3,5,-9.86,"2011-11-09 00:52:01",3
3,1,106.061,"2011-11-09 00:52:01",3
4,3,0.6922,"2011-11-09 00:52:01",1
4,2,106.061,"2011-11-09 00:52:01",1
4,4,0.7112,"2011-11-09 00:52:01",1
5,3,0.6847,"2011-11-09 00:52:01",2
5,2,257.576,"2011-11-09 00:52:01",2
5,4,0.6867,"2011-11-09 00:52:01",2
6,3,0.7162,"2011-11-09 00:52:01",3
6,4,0.7482,"2011-11-09 00:52:01",3
6,2,257.576,"2011-11-09 00:52:01",3
2,5,-11.06,"2011-11-09 01:52:01",2
2,1,106.061,"2011-11-09 01:52:01",2
2,0,5.34368,"2011-11-09 01:52:01",2
2,6,12.1608,"2011-11-09 01:52:01",2
3,1,106.061,"2011-11-09 01:52:01",3
3,0,3.23805,"2011-11-09 01:52:01",3
3,6,12.1774,"2011-11-09 01:52:01",3
3,5,-11.3,"2011-11-09 01:52:01",3
4,2,106.061,"2011-11-09 01:52:01",1
4,3,0.6942,"2011-11-09 01:52:01",1
4,4,0.6957,"2011-11-09 01:52:01",1
5,3,0.6582,"2011-11-09 01:52:01",2
5,4,0.6887,"2011-11-09 01:52:01",2
5,2,712.121,"2011-11-09 01:52:01",2
6,3,0.7087,"2011-11-09 01:52:01",3
6,4,0.7217,"2011-11-09 01:52:01",3
6,2,409.091,"2011-11-09 01:52:01",3
2,6,12.1407,"2011-11-09 02:52:01",2
2,5,-11.64,"2011-11-09 02:52:01",2
2,1,106.061,"2011-11-09 02:52:01",2
2,0,5.46784,"2011-11-09 02:52:01",2
3,5,-11.48,"2011-11-09 02:52:01",3
3,1,106.061,"2011-11-09 02:52:01",3
3,0,3.38049,"2011-11-09 02:52:01",3
3,6,12.1339,"2011-11-09 02:52:01",3
4,3,0.6847,"2011-11-09 02:52:01",1
4,4,0.7107,"2011-11-09 02:52:01",1
4,2,106.061,"2011-11-09 02:52:01",1
5,2,560.606,"2011-11-09 02:52:01",2
5,3,0.6677,"2011-11-09 02:52:01",2
5,4,0.6727,"2011-11-09 02:52:01",2
6,4,0.7222,"2011-11-09 02:52:01",3
6,2,106.061,"2011-11-09 02:52:01",3
6,3,0.7202,"2011-11-09 02:52:01",3
2,6,12.1073,"2011-11-09 03:52:01",2
2,5,-12.46,"2011-11-09 03:52:01",2
